Event ID,Event Date,Event Time,Event Millis,Order ID,Execution Options,Event Type,Symbol,Order Type,Side,Limit Price (USD),Original Quantity (BTC),Gross Notional Value (USD),Fill Price (USD),Fill Quantity (BTC),Total Exec Quantity (BTC),Remaining Quantity (BTC),Avg Price (USD)
374874271,2017-02-10,10:02:59,914,374873995,maker-or-cancel,Fill,BTCUSD,limit,sell,967.40,16.63,,967.40,0.01212137,0.01212137,16.61787863,967.40
374874271,2017-02-10,10:02:59,914,374874267,,Fill,BTCUSD,limit,buy,977.07,0.03739465,,967.40,0.01212137,0.03739465,0,967.1566929814826452447074648378846
374874306,2017-02-10,10:03:09,377,374873995,maker-or-cancel,Fill,BTCUSD,limit,sell,967.40,16.63,,967.40,0.00025778,0.01237915,16.61762085,967.40
374874306,2017-02-10,10:03:09,377,374874304,immediate-or-cancel,Fill,BTCUSD,limit,buy,967.40,0.00025778,,967.40,0.00025778,0.00025778,0,967.40
374876526,2017-02-10,10:07:07,864,374874283,maker-or-cancel,Fill,BTCUSD,limit,sell,967.40,0.12564,,967.40,0.06551521,0.06551521,0.06012479,967.40
374876526,2017-02-10,10:07:07,864,374876523,,Fill,BTCUSD,limit,buy,977.07,0.06551521,,967.40,0.06551521,0.06551521,0,967.40
374876769,2017-02-10,10:07:38,140,374874283,maker-or-cancel,Fill,BTCUSD,limit,sell,967.40,0.12564,,967.40,0.0112263,0.07674151,0.04889849,967.40
374876769,2017-02-10,10:07:38,140,374876767,,Fill,BTCUSD,limit,buy,977.07,0.0112263,,967.40,0.0112263,0.0112263,0,967.40
374877814,2017-02-10,10:09:04,201,374877209,maker-or-cancel,Fill,BTCUSD,limit,sell,967.40,0.12641,,967.40,0.12641,0.12641,0,967.40
374877814,2017-02-10,10:09:04,201,374877812,,Fill,BTCUSD,limit,buy,967.80,1.8,,967.40,0.12641,0.12641,1.67359,967.40
374877816,2017-02-10,10:09:04,201,374877546,maker-or-cancel,Fill,BTCUSD,limit,sell,967.80,16.54,,967.80,1.67359,1.67359,14.86641,967.80
374877816,2017-02-10,10:09:04,201,374877812,,Fill,BTCUSD,limit,buy,967.80,1.8,,967.80,1.67359,1.8,0,967.7719088888888888888888888888889
374877830,2017-02-10,10:09:04,322,374877546,maker-or-cancel,Fill,BTCUSD,limit,sell,967.80,16.54,,967.80,0.27138582,1.94497582,14.59502418,967.80
374877830,2017-02-10,10:09:04,322,374877828,,Fill,BTCUSD,limit,buy,977.48,0.27138582,,967.80,0.27138582,0.27138582,0,967.80
374879316,2017-02-10,10:10:39,224,374877833,maker-or-cancel,Fill,BTCUSD,limit,sell,967.80,0.12665,,967.80,0.12665,0.12665,0,967.80
374879316,2017-02-10,10:10:39,224,374879314,,Fill,BTCUSD,limit,buy,967.80,0.22593367,,967.80,0.12665,0.12665,0.09928367,967.80
374879932,2017-02-10,10:11:05,203,374878496,maker-or-cancel,Fill,BTCUSD,limit,sell,968.43,1.56296,,968.43,0.22593367,0.22593367,1.33702633,968.43
374879932,2017-02-10,10:11:05,203,374879930,,Fill,BTCUSD,limit,buy,968.43,0.22593367,,968.43,0.22593367,0.22593367,0,968.43
374881226,2017-02-10,10:11:49,831,374880013,maker-or-cancel,Fill,BTCUSD,limit,buy,968.42,7.5,,968.42,0.898,0.898,6.602,968.42
374881226,2017-02-10,10:11:49,831,374881224,,Fill,BTCUSD,market,sell,,0.898,,968.42,0.898,0.898,0,968.42
374883602,2017-02-10,10:14:19,826,374879380,maker-or-cancel,Fill,BTCUSD,limit,sell,968.43,0.12863,,968.43,0.05604743,0.05604743,0.07258257,968.43
374883602,2017-02-10,10:14:19,826,374883600,,Fill,BTCUSD,limit,buy,978.11,0.05604743,,968.43,0.05604743,0.05604743,0,968.43
374883781,2017-02-10,10:14:30,824,374883767,maker-or-cancel,Fill,BTCUSD,limit,buy,969.02,7.5,,969.02,7.5,7.5,0,969.02
374883781,2017-02-10,10:14:30,824,374883778,,Fill,BTCUSD,limit,sell,968.42,10,,969.02,7.5,7.5,2.5,969.02
374883783,2017-02-10,10:14:30,824,374883766,,Fill,BTCUSD,limit,buy,968.43,0.4,,968.43,0.4,0.4,0,968.43
374883783,2017-02-10,10:14:30,824,374883778,,Fill,BTCUSD,limit,sell,968.42,10,,968.43,0.4,7.9,2.1,968.9901265822784810126582278481013
374883785,2017-02-10,10:14:30,824,374880019,maker-or-cancel,Fill,BTCUSD,limit,buy,968.42,7.5,,968.42,2.1,2.1,5.4,968.42
374883785,2017-02-10,10:14:30,824,374883778,,Fill,BTCUSD,limit,sell,968.42,10,,968.42,2.1,10,0,968.8704
374884819,2017-02-10,10:15:01,584,374883721,maker-or-cancel,Fill,BTCUSD,limit,sell,969.03,0.12804,,969.03,0.02,0.02,0.10804,969.03
374884819,2017-02-10,10:15:01,584,374884817,,Fill,BTCUSD,limit,buy,1500.00,0.02,,969.03,0.02,0.02,0,969.03
374886018,2017-02-10,10:15:36,862,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.4,0.4,19.6,969.99
374886018,2017-02-10,10:15:36,862,374886015,,Fill,BTCUSD,limit,buy,969.99,0.4,,969.99,0.4,0.4,0,969.99
374886606,2017-02-10,10:15:57,674,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,2,2.4,17.6,969.99
374886606,2017-02-10,10:15:57,674,374886604,,Fill,BTCUSD,limit,buy,969.99,2,,969.99,2,2,0,969.99
374886620,2017-02-10,10:15:58,101,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.1028367544,2.5028367544,17.4971632456,969.99
374886620,2017-02-10,10:15:58,101,374886618,,Fill,BTCUSD,market,buy,,,,969.99,0.1028367544,0.1028367544,0,969.99
374887220,2017-02-10,10:17:15,457,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.01399556,2.5168323144,17.4831676856,969.99
374887220,2017-02-10,10:17:15,457,374887218,,Fill,BTCUSD,limit,buy,979.69,0.01399556,,969.99,0.01399556,0.01399556,0,969.99
374888366,2017-02-10,10:18:38,305,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.1028367544,2.6196690688,17.3803309312,969.99
374888366,2017-02-10,10:18:38,305,374888364,,Fill,BTCUSD,market,buy,,,,969.99,0.1028367544,0.1028367544,0,969.99
374888479,2017-02-10,10:18:44,52,374887131,,Fill,BTCUSD,limit,buy,969.98,0.15,,969.98,0.15,0.15,0,969.98
374888479,2017-02-10,10:18:44,52,374888475,,Fill,BTCUSD,market,sell,,0.50808724,,969.98,0.15,0.15,0.35808724,969.98
374888481,2017-02-10,10:18:44,52,374887137,,Fill,BTCUSD,limit,buy,969.98,5,,969.98,0.35808724,0.35808724,4.64191276,969.98
374888481,2017-02-10,10:18:44,52,374888475,,Fill,BTCUSD,market,sell,,0.50808724,,969.98,0.35808724,0.50808724,0,969.98
374888550,2017-02-10,10:18:50,976,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.4,3.0196690688,16.9803309312,969.99
374888550,2017-02-10,10:18:50,976,374888548,,Fill,BTCUSD,limit,buy,969.99,0.4,,969.99,0.4,0.4,0,969.99
374889069,2017-02-10,10:19:26,218,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.5141837722,3.533852841,16.466147159,969.99
374889069,2017-02-10,10:19:26,218,374889067,,Fill,BTCUSD,market,buy,,,,969.99,0.5141837722,0.5141837722,0,969.99
374889200,2017-02-10,10:19:42,210,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.01862951,3.552482351,16.447517649,969.99
374889200,2017-02-10,10:19:42,210,374889198,,Fill,BTCUSD,limit,buy,979.69,0.01862951,,969.99,0.01862951,0.01862951,0,969.99
374889772,2017-02-10,10:20:06,365,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.88660707,4.439089421,15.560910579,969.99
374889772,2017-02-10,10:20:06,365,374889770,,Fill,BTCUSD,limit,buy,969.99,0.88660707,,969.99,0.88660707,0.88660707,0,969.99
374891567,2017-02-10,10:22:02,808,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.02141527,4.460504691,15.539495309,969.99
374891567,2017-02-10,10:22:02,808,374891565,,Fill,BTCUSD,limit,buy,979.69,0.02141527,,969.99,0.02141527,0.02141527,0,969.99
374891659,2017-02-10,10:22:21,69,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,1.7482248255,6.2087295165,13.7912704835,969.99
374891659,2017-02-10,10:22:21,69,374891657,,Fill,BTCUSD,market,buy,,,,969.99,1.7482248255,1.7482248255,0,969.99
374891673,2017-02-10,10:22:24,70,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.2571,6.4658295165,13.5341704835,969.99
374891673,2017-02-10,10:22:24,70,374891671,,Fill,BTCUSD,limit,buy,969.99,0.2571,,969.99,0.2571,0.2571,0,969.99
374891746,2017-02-10,10:22:37,178,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.13299106,6.5988205765,13.4011794235,969.99
374891746,2017-02-10,10:22:37,178,374891744,,Fill,BTCUSD,limit,buy,969.99,0.13299106,,969.99,0.13299106,0.13299106,0,969.99
374891817,2017-02-10,10:22:54,319,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,1.34141307,7.9402336465,12.0597663535,969.99
374891817,2017-02-10,10:22:54,319,374891815,,Fill,BTCUSD,limit,buy,979.69,1.34141307,,969.99,1.34141307,1.34141307,0,969.99
374893531,2017-02-10,10:24:08,446,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.4,8.3402336465,11.6597663535,969.99
374893531,2017-02-10,10:24:08,446,374893529,,Fill,BTCUSD,limit,buy,969.99,0.4,,969.99,0.4,0.4,0,969.99
374893590,2017-02-10,10:24:09,466,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.4,8.7402336465,11.2597663535,969.99
374893590,2017-02-10,10:24:09,466,374893588,,Fill,BTCUSD,limit,buy,969.99,0.4,,969.99,0.4,0.4,0,969.99
374894143,2017-02-10,10:24:27,508,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,0.51418055,9.2544141965,10.7455858035,969.99
374894143,2017-02-10,10:24:27,508,374894135,,Fill,BTCUSD,limit,buy,969.99,0.51418055,,969.99,0.51418055,0.51418055,0,969.99
374894255,2017-02-10,10:24:32,809,374851981,,Fill,BTCUSD,limit,sell,969.99,20,,969.99,10.7455858035,20,0,969.99
374894255,2017-02-10,10:24:32,809,374894253,,Fill,BTCUSD,limit,buy,969.99,11,,969.99,10.7455858035,10.7455858035,0.2544141965,969.99
374895730,2017-02-10,10:25:32,710,374895492,maker-or-cancel,Fill,BTCUSD,limit,sell,973.45,0.12678,,973.45,0.12678,0.12678,0,973.45
374895730,2017-02-10,10:25:32,710,374895728,,Fill,BTCUSD,limit,buy,974.00,1.5,,973.45,0.12678,0.12678,1.37322,973.45
374895732,2017-02-10,10:25:32,710,374895351,maker-or-cancel,Fill,BTCUSD,limit,sell,973.79,1.54087,,973.79,1.37322,1.37322,0.16765,973.79
374895732,2017-02-10,10:25:32,710,374895728,,Fill,BTCUSD,limit,buy,974.00,1.5,,973.79,1.37322,1.5,0,973.7612632
374896570,2017-02-10,10:26:07,337,374895351,maker-or-cancel,Fill,BTCUSD,limit,sell,973.79,1.54087,,973.79,0.16765,1.54087,0,973.79
374896570,2017-02-10,10:26:07,337,374896568,,Fill,BTCUSD,limit,buy,973.80,0.51216882,,973.79,0.16765,0.16765,0.34451882,973.79
374896572,2017-02-10,10:26:07,337,374895804,maker-or-cancel,Fill,BTCUSD,limit,sell,973.79,0.12489,,973.79,0.12489,0.12489,0,973.79
374896572,2017-02-10,10:26:07,337,374896568,,Fill,BTCUSD,limit,buy,973.80,0.51216882,,973.79,0.12489,0.29254,0.21962882,973.79
374899002,2017-02-10,10:28:49,872,374896599,maker-or-cancel,Fill,BTCUSD,limit,sell,974.08,0.12692,,974.08,0.10240431,0.10240431,0.02451569,974.08
374899002,2017-02-10,10:28:49,872,374899000,,Fill,BTCUSD,limit,buy,974.08,0.10240431,,974.08,0.10240431,0.10240431,0,974.08
374899328,2017-02-10,10:29:27,913,374896599,maker-or-cancel,Fill,BTCUSD,limit,sell,974.08,0.12692,,974.08,0.01952374,0.12192805,0.00499195,974.08
374899328,2017-02-10,10:29:27,913,374899326,,Fill,BTCUSD,limit,buy,983.82,0.01952374,,974.08,0.01952374,0.01952374,0,974.08
374899539,2017-02-10,10:29:56,183,374896599,maker-or-cancel,Fill,BTCUSD,limit,sell,974.08,0.12692,,974.08,0.00499195,0.12692,0,974.08
374899539,2017-02-10,10:29:56,183,374899537,,Fill,BTCUSD,market,buy,,,,974.08,0.00499195,0.00499195,0,974.08
374899541,2017-02-10,10:29:56,183,374896623,maker-or-cancel,Fill,BTCUSD,limit,sell,974.57,1.60757,,974.57,0.2509044758,0.2509044758,1.3566655242,974.57
374899541,2017-02-10,10:29:56,183,374899537,,Fill,BTCUSD,market,buy,,,,974.57,0.2509044758,0.2558964258,0,974.5604412283510682781877291855477
374899591,2017-02-10,10:30:01,184,374896623,maker-or-cancel,Fill,BTCUSD,limit,sell,974.57,1.60757,,974.57,0.02,0.2709044758,1.3366655242,974.57
374899591,2017-02-10,10:30:01,184,374899589,,Fill,BTCUSD,limit,buy,1500.00,0.02,,974.57,0.02,0.02,0,974.57
374901290,2017-02-10,10:33:28,639,374899571,maker-or-cancel,Fill,BTCUSD,limit,sell,974.57,0.1237,,974.57,0.1237,0.1237,0,974.57
374901290,2017-02-10,10:33:28,639,374901288,,Fill,BTCUSD,limit,buy,984.32,0.14871758,,974.57,0.1237,0.1237,0.02501758,974.57
374901292,2017-02-10,10:33:28,639,374900141,maker-or-cancel,Fill,BTCUSD,limit,sell,974.57,1.56072,,974.57,0.02501758,0.02501758,1.53570242,974.57
374901292,2017-02-10,10:33:28,639,374901288,,Fill,BTCUSD,limit,buy,984.32,0.14871758,,974.57,0.02501758,0.14871758,0,974.57
374902935,2017-02-10,10:35:17,549,374900141,maker-or-cancel,Fill,BTCUSD,limit,sell,974.57,1.56072,,974.57,0.0061514436,0.0311690236,1.5295509764,974.57
374902935,2017-02-10,10:35:17,549,374902933,,Fill,BTCUSD,market,buy,,,,974.57,0.0061514436,0.0061514436,0,974.57
374902949,2017-02-10,10:35:18,864,374900473,,Fill,BTCUSD,limit,buy,974.00,0.03928224,,974.00,0.03928224,0.03928224,0,974.00
374902949,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,974.00,0.03928224,0.03928224,9.96071776,974.00
374902951,2017-02-10,10:35:18,864,374902801,,Fill,BTCUSD,limit,buy,974.00,0.01339158,,974.00,0.01339158,0.01339158,0,974.00
374902951,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,974.00,0.01339158,0.05267382,9.94732618,974.00
374902953,2017-02-10,10:35:18,864,374896568,,Fill,BTCUSD,limit,buy,973.80,0.51216882,,973.80,0.21962882,0.51216882,0,973.7942882114534031962351788615324
374902953,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,973.80,0.21962882,0.27230264,9.72769736,973.8386877042396651020350004685963
374902955,2017-02-10,10:35:18,864,374900839,,Fill,BTCUSD,limit,buy,973.65,5,,973.65,5,5,0,973.65
374902955,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,973.65,5,5.27230264,4.72769736,973.6597452979292554419827462711814
374902957,2017-02-10,10:35:18,864,374900846,,Fill,BTCUSD,limit,buy,973.49,3,,973.49,3,3,0,973.49
374902957,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,973.49,3,8.27230264,1.72769736,973.5981861509844373875567008994245
374902959,2017-02-10,10:35:18,864,374896556,,Fill,BTCUSD,limit,buy,973.35,0.22334412,,973.35,0.22334412,0.22334412,0,973.35
374902959,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,973.35,0.22334412,8.49564676,1.50435324,973.591661525013782470400169980702
374902961,2017-02-10,10:35:18,864,374899849,maker-or-cancel,Fill,BTCUSD,limit,buy,972.89,0.12839,,972.89,0.12839,0.12839,0,972.89
374902961,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,972.89,0.12839,8.62403676,1.37596324,973.5812155673139779149086094572723
374902963,2017-02-10,10:35:18,864,374902390,maker-or-cancel,Fill,BTCUSD,limit,buy,972.64,10,,972.64,1.37596324,1.37596324,8.62403676,972.64
374902963,2017-02-10,10:35:18,864,374902947,,Fill,BTCUSD,limit,sell,972.00,10,,972.64,1.37596324,10,0,973.45170776516
374910624,2017-02-10,10:42:31,315,374903005,,Fill,BTCUSD,limit,sell,974.56,5,,974.56,3.1891315,3.1891315,1.8108685,974.56
374910624,2017-02-10,10:42:31,315,374910622,,Fill,BTCUSD,limit,buy,974.56,3.1891315,,974.56,3.1891315,3.1891315,0,974.56
374912423,2017-02-10,10:44:12,662,374909773,maker-or-cancel,Fill,BTCUSD,limit,sell,974.56,1.58589,,974.56,1,1,0.58589,974.56
374912423,2017-02-10,10:44:12,662,374912421,,Fill,BTCUSD,limit,buy,974.56,1,,974.56,1,1,0,974.56
374912560,2017-02-10,10:44:24,324,374909773,maker-or-cancel,Fill,BTCUSD,limit,sell,974.56,1.58589,,974.56,0.10774092,1.10774092,0.47814908,974.56
374912560,2017-02-10,10:44:24,324,374912558,,Fill,BTCUSD,limit,buy,974.56,0.10774092,,974.56,0.10774092,0.10774092,0,974.56
374912860,2017-02-10,10:45:01,776,374909773,maker-or-cancel,Fill,BTCUSD,limit,sell,974.56,1.58589,,974.56,0.02,1.12774092,0.45814908,974.56
374912860,2017-02-10,10:45:01,776,374912858,,Fill,BTCUSD,limit,buy,1500.00,0.02,,974.56,0.02,0.02,0,974.56
374913394,2017-02-10,10:46:00,398,374909773,maker-or-cancel,Fill,BTCUSD,limit,sell,974.56,1.58589,,974.56,0.02788179,1.15562271,0.43026729,974.56
374913394,2017-02-10,10:46:00,398,374913392,,Fill,BTCUSD,limit,buy,984.31,0.02788179,,974.56,0.02788179,0.02788179,0,974.56
374914669,2017-02-10,10:46:34,455,374909509,,Fill,BTCUSD,limit,buy,974.43,0.08923832,,974.43,0.08923832,0.08923832,0,974.43
374914669,2017-02-10,10:46:34,455,374914667,,Fill,BTCUSD,limit,sell,974.43,0.4,,974.43,0.08923832,0.08923832,0.31076168,974.43
374916290,2017-02-10,10:47:45,102,374915001,,Fill,BTCUSD,limit,sell,974.42,5,,974.42,0.0204738456,0.0204738456,4.9795261544,974.42
374916290,2017-02-10,10:47:45,102,374916286,,Fill,BTCUSD,market,buy,,,,974.42,0.0204738456,0.0204738456,0,974.42
374916451,2017-02-10,10:47:48,692,374915001,,Fill,BTCUSD,limit,sell,974.42,5,,974.42,2.8529792,2.8734530456,2.1265469544,974.42
374916451,2017-02-10,10:47:48,692,374916443,,Fill,BTCUSD,limit,buy,974.42,2.8529792,,974.42,2.8529792,2.8529792,0,974.42
374916540,2017-02-10,10:48:10,81,374916466,,Fill,BTCUSD,limit,sell,974.42,5,,974.42,0.00025592,0.00025592,4.99974408,974.42
374916540,2017-02-10,10:48:10,81,374916538,immediate-or-cancel,Fill,BTCUSD,limit,buy,974.42,0.00025592,,974.42,0.00025592,0.00025592,0,974.42
374918033,2017-02-10,10:49:59,826,374917485,,Fill,BTCUSD,limit,sell,973.98,5,,973.98,1.96102589,1.96102589,3.03897411,973.98
374918033,2017-02-10,10:49:59,826,374918031,,Fill,BTCUSD,limit,buy,973.98,1.96102589,,973.98,1.96102589,1.96102589,0,973.98
374921263,2017-02-10,10:53:07,777,374917467,,Fill,BTCUSD,limit,sell,973.99,20,,973.99,0.07528963,0.07528963,19.92471037,973.99
374921263,2017-02-10,10:53:07,777,374921261,,Fill,BTCUSD,limit,buy,983.73,0.07528963,,973.99,0.07528963,0.07528963,0,973.99
374930350,2017-02-10,10:58:43,742,374917467,,Fill,BTCUSD,limit,sell,973.99,20,,973.99,0.025,0.10028963,19.89971037,973.99
374930350,2017-02-10,10:58:43,742,374930348,,Fill,BTCUSD,limit,buy,973.99,0.025,,973.99,0.025,0.025,0,973.99
374930616,2017-02-10,10:59:43,991,374917467,,Fill,BTCUSD,limit,sell,973.99,20,,973.99,0.03246055,0.13275018,19.86724982,973.99
374930616,2017-02-10,10:59:43,991,374930614,,Fill,BTCUSD,limit,buy,983.73,0.03246055,,973.99,0.03246055,0.03246055,0,973.99
374930684,2017-02-10,10:59:59,208,374917467,,Fill,BTCUSD,limit,sell,973.99,20,,973.99,19.8672,19.99995018,0.00004982,973.99
374930684,2017-02-10,10:59:59,208,374930682,immediate-or-cancel,Fill,BTCUSD,limit,buy,973.99,19.8672,,973.99,19.8672,19.8672,0,973.99
374930707,2017-02-10,11:00:01,901,374917467,,Fill,BTCUSD,limit,sell,973.99,20,,973.99,0.00004982,20,0,973.99
374930707,2017-02-10,11:00:01,901,374930705,,Fill,BTCUSD,limit,buy,1500.00,0.02,,973.99,0.00004982,0.00004982,0.01995018,973.99
374930709,2017-02-10,11:00:01,901,374914667,,Fill,BTCUSD,limit,sell,974.43,0.4,,974.43,0.01995018,0.1091885,0.2908115,974.43
374930709,2017-02-10,11:00:01,901,374930705,,Fill,BTCUSD,limit,buy,1500.00,0.02,,974.43,0.01995018,0.02,0,974.42890396
374931565,2017-02-10,11:01:13,266,374914667,,Fill,BTCUSD,limit,sell,974.43,0.4,,974.43,0.25591371,0.36510221,0.03489779,974.43
374931565,2017-02-10,11:01:13,266,374931563,,Fill,BTCUSD,limit,buy,974.43,0.25591371,,974.43,0.25591371,0.25591371,0,974.43
374931912,2017-02-10,11:02:01,725,374914667,,Fill,BTCUSD,limit,sell,974.43,0.4,,974.43,0.02684249,0.3919447,0.0080553,974.43
374931912,2017-02-10,11:02:01,725,374931910,,Fill,BTCUSD,limit,buy,984.17,0.02684249,,974.43,0.02684249,0.02684249,0,974.43
374933315,2017-02-10,11:03:31,823,374914667,,Fill,BTCUSD,limit,sell,974.43,0.4,,974.43,0.0080553,0.4,0,974.43
374933315,2017-02-10,11:03:31,823,374933313,,Fill,BTCUSD,limit,buy,975.10,0.04729771,,974.43,0.0080553,0.0080553,0.03924241,974.43
374933317,2017-02-10,11:03:31,823,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.03924241,0.03924241,2.5825805,975.10
374933317,2017-02-10,11:03:31,823,374933313,,Fill,BTCUSD,limit,buy,975.10,0.04729771,,975.10,0.03924241,0.04729771,0,974.9858919173888122701923623786437
374933775,2017-02-10,11:03:45,397,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.02777181,0.06701422,2.55480869,975.10
374933775,2017-02-10,11:03:45,397,374933773,,Fill,BTCUSD,limit,buy,984.85,0.02777181,,975.10,0.02777181,0.02777181,0,975.10
374934574,2017-02-10,11:04:16,677,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.03701187,0.10402609,2.51779682,975.10
374934574,2017-02-10,11:04:16,677,374934572,,Fill,BTCUSD,limit,buy,984.85,0.03701187,,975.10,0.03701187,0.03701187,0,975.10
374935138,2017-02-10,11:04:40,228,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.00001025,0.10403634,2.51778657,975.10
374935138,2017-02-10,11:04:40,228,374935136,,Fill,BTCUSD,limit,buy,975.10,0.00001025,,975.10,0.00001025,0.00001025,0,975.10
374935825,2017-02-10,11:05:24,734,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.08606799,0.19010433,2.43171858,975.10
374935825,2017-02-10,11:05:24,734,374935823,,Fill,BTCUSD,limit,buy,984.85,0.08606799,,975.10,0.08606799,0.08606799,0,975.10
374935851,2017-02-10,11:05:31,149,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.00647824,0.19658257,2.42524034,975.10
374935851,2017-02-10,11:05:31,149,374935849,,Fill,BTCUSD,limit,buy,984.85,0.00647824,,975.10,0.00647824,0.00647824,0,975.10
374936171,2017-02-10,11:06:03,147,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.00449184,0.20107441,2.4207485,975.10
374936171,2017-02-10,11:06:03,147,374936169,,Fill,BTCUSD,limit,buy,975.10,0.00449184,,975.10,0.00449184,0.00449184,0,975.10
374937258,2017-02-10,11:07:39,407,374934146,,Fill,BTCUSD,limit,buy,975.09,5,,975.09,1.93644287,1.93644287,3.06355713,975.09
374937258,2017-02-10,11:07:39,407,374937256,,Fill,BTCUSD,market,sell,,1.93644287,,975.09,1.93644287,1.93644287,0,975.09
374939619,2017-02-10,11:10:23,812,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.20510716,0.40618157,2.21564134,975.10
374939619,2017-02-10,11:10:23,812,374939617,,Fill,BTCUSD,limit,buy,975.10,0.20510716,,975.10,0.20510716,0.20510716,0,975.10
374940086,2017-02-10,11:12:00,219,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.01850494,0.42468651,2.1971364,975.10
374940086,2017-02-10,11:12:00,219,374940082,,Fill,BTCUSD,limit,buy,984.85,0.01850494,,975.10,0.01850494,0.01850494,0,975.10
374940925,2017-02-10,11:13:13,325,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,1.5,1.92468651,0.6971364,975.10
374940925,2017-02-10,11:13:13,325,374940923,,Fill,BTCUSD,limit,buy,975.10,1.5,,975.10,1.5,1.5,0,975.10
374944375,2017-02-10,11:14:56,73,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.01853975,1.94322626,0.67859665,975.10
374944375,2017-02-10,11:14:56,73,374944373,,Fill,BTCUSD,limit,buy,984.85,0.01853975,,975.10,0.01853975,0.01853975,0,975.10
374944437,2017-02-10,11:15:01,794,374815411,,Fill,BTCUSD,limit,sell,975.10,2.62182291,,975.10,0.02,1.96322626,0.65859665,975.10
374944437,2017-02-10,11:15:01,794,374944435,,Fill,BTCUSD,limit,buy,1500.00,0.02,,975.10,0.02,0.02,0,975.10
